Creativity,Openness to Diverse Cultures,Artistic Interests,Reliability,Attention to Detail,Sociability,Energy Levels,Assertiveness,Compassion,Cooperation,Trust in Others,Altruism,Modesty,Stress Management,Anxiety Levels,Mood Swings,Smoking and Drinking Habits,Cultural Values,LifeStyle Compatibility Score,Interest Match Score,Communication Compatibility,Interaction Potential,Environmental Preference,Core Values Score,Social Engagement Score,Responsibility Score,Openness to Experience Score,Emotional Intelligence Score,Score,Personal Traits and Habits Category_High,Personal Traits and Habits Category_Low,Personal Traits and Habits Category_Medium,Lifestyle and Cultural Preferences Category_High,Lifestyle and Cultural Preferences Category_Low,Lifestyle and Cultural Preferences Category_Medium,max_similarity,mean_top_k_similarity,is_compatible
1,4,2,2,2,4,2,5,4,4,4,4,3,3,2,3,2,3,3.0,2.833333333333333,3.4,3.333333333333333,4.0,3.5,2.0,3.666666666666667,3.0,3.5,3.223333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9856127798300172,True
4,2,4,4,4,2,3,4,2,2,1,2,3,1,3,3,4,5,3.8,3.0,3.6,2.666666666666667,4.5,3.0,2.666666666666667,2.666666666666667,3.0,3.0,3.19,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9833006282476461,True
3,2,4,3,4,2,4,4,2,2,2,2,2,1,2,4,4,4,3.8,3.0,3.0,2.666666666666667,3.0,2.5,3.333333333333333,2.0,3.0,3.0,2.93,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.990873111335515,True
3,5,5,5,3,1,3,5,5,3,3,1,1,5,1,5,5,3,3.8,3.0,3.4,1.0,4.5,3.0,3.0,2.333333333333333,3.0,3.0,3.003333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9659584015121909,True
1,5,2,3,1,2,5,5,1,2,2,3,3,5,2,5,3,3,4.0,3.5,3.8,4.0,3.5,3.0,4.0,4.666666666666667,4.0,4.0,3.846666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9771693368770167,True
2,4,2,1,2,5,2,5,4,5,3,4,3,4,4,4,3,1,3.4,2.833333333333333,3.0,3.666666666666667,2.5,2.5,2.666666666666667,3.333333333333333,4.0,3.5,3.14,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9825280556287884,True
4,4,3,1,3,5,2,5,5,5,5,5,5,5,5,5,2,4,4.4,3.833333333333333,3.2,4.666666666666667,4.5,2.5,2.666666666666667,4.0,3.0,2.5,3.526666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.9815137576087831,True
1,4,2,2,4,2,3,3,2,2,2,5,3,2,3,4,2,4,3.4,3.166666666666667,2.8,3.333333333333333,3.0,3.0,3.333333333333333,3.333333333333333,3.0,3.0,3.136666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9769992620277772,True
2,5,5,4,1,5,3,4,4,3,3,4,3,1,1,5,5,2,4.0,2.5,3.0,3.0,3.0,2.5,3.333333333333333,3.0,3.0,3.0,3.033333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000004,0.9811441144444439,True
4,2,4,4,2,2,5,2,2,2,4,1,2,4,4,4,4,2,3.2,3.833333333333333,3.4,3.0,3.5,2.5,3.666666666666667,2.0,1.0,2.0,2.81,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9674741292218612,True
3,4,2,1,4,4,5,4,1,2,2,1,3,3,1,4,3,5,3.4,2.166666666666667,3.0,2.333333333333333,3.0,3.0,3.666666666666667,5.0,1.5,1.5,2.856666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.962084264822409,True
2,5,3,1,3,1,3,3,1,2,1,1,4,2,1,4,5,2,3.4,3.5,3.0,2.333333333333333,4.5,2.0,3.0,3.0,3.5,3.0,3.123333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9665459438336528,True
3,4,3,4,3,3,2,3,2,2,2,2,2,2,3,4,4,2,3.2,3.333333333333333,3.0,3.0,3.0,3.0,3.0,3.333333333333333,4.5,4.0,3.336666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9799573293148797,True
1,2,4,1,2,3,4,4,4,4,3,5,3,4,4,2,3,3,4.2,4.0,3.6,2.666666666666667,5.0,3.0,3.333333333333333,4.0,3.5,2.5,3.58,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9753877051498406,True
3,3,4,2,2,5,2,5,3,3,2,4,3,1,1,4,3,3,3.4,2.666666666666667,3.4,3.333333333333333,2.0,3.0,3.666666666666667,3.0,4.5,3.0,3.196666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9810450963949886,True
4,1,5,5,4,5,2,4,3,3,3,2,1,4,3,5,3,2,4.0,3.5,2.8,3.333333333333333,4.5,2.0,2.666666666666667,1.333333333333333,4.5,3.0,3.163333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.9709886770433874,True
1,5,2,1,2,4,5,4,3,3,1,3,3,3,4,5,2,2,3.6,3.333333333333333,3.0,3.0,3.5,3.5,4.333333333333333,4.0,4.0,3.5,3.576666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9777066861781879,True
3,2,4,4,4,3,4,2,3,2,2,3,2,1,3,5,4,3,3.8,3.333333333333333,2.4,2.666666666666667,3.0,2.5,3.0,2.333333333333333,2.5,3.0,2.853333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9854882444582185,True
1,5,1,1,1,5,1,5,5,5,5,5,5,2,2,2,1,2,4.0,2.333333333333333,2.8,2.333333333333333,4.0,1.5,4.0,5.0,3.0,2.0,3.096666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.9763447161272133,True
1,3,4,1,4,1,5,2,1,1,1,1,1,1,3,5,3,3,3.2,3.666666666666667,3.6,2.333333333333333,2.0,4.0,2.666666666666667,3.333333333333333,3.0,3.5,3.13,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9675684716524433,True
1,4,4,2,1,3,3,4,3,2,2,4,3,1,1,5,3,3,3.8,3.166666666666667,2.6,2.333333333333333,4.5,4.0,2.333333333333333,3.666666666666667,3.0,1.5,3.09,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9802637802815362,True
4,2,5,4,3,3,3,4,1,2,1,3,2,5,1,4,4,3,3.6,3.5,3.0,2.666666666666667,4.5,3.5,2.333333333333333,2.666666666666667,4.0,3.0,3.276666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9845909812118169,True
4,2,5,5,5,3,2,5,1,4,2,1,5,1,1,5,5,5,4.2,2.166666666666667,3.0,1.333333333333333,2.0,3.0,2.333333333333333,2.333333333333333,3.5,3.0,2.686666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9705788214820211,True
2,2,3,3,3,5,1,5,5,5,5,5,5,4,4,5,1,5,3.4,3.0,2.6,5.0,2.5,2.5,3.666666666666667,3.333333333333333,2.0,3.5,3.15,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9772607271550633,True
4,4,4,4,5,1,5,4,1,1,1,1,3,3,5,3,4,3,2.4,3.166666666666667,3.0,2.0,2.5,3.0,3.0,3.0,4.0,3.0,2.906666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9726858828466526,True
3,2,4,2,5,3,4,4,2,2,1,2,1,2,3,4,4,3,3.4,2.833333333333333,4.2,3.333333333333333,3.0,3.0,3.0,2.0,3.0,2.5,3.026666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9833495413876306,True
1,4,1,1,1,4,4,4,2,2,2,4,5,4,4,1,2,4,4.2,2.666666666666667,3.2,2.666666666666667,4.0,2.5,3.333333333333333,3.333333333333333,3.0,3.0,3.19,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.974766045981742,True
2,3,3,2,1,5,2,5,5,5,5,5,5,2,2,5,4,4,4.2,3.166666666666667,3.4,3.333333333333333,2.5,2.0,2.666666666666667,4.0,3.0,3.0,3.126666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9866318316382987,True
1,5,2,2,2,5,5,5,5,4,5,4,4,2,2,5,4,4,4.8,3.0,3.6,3.0,4.5,1.5,4.666666666666667,3.333333333333333,2.5,3.5,3.44,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9795638192751177,True
1,5,3,1,1,5,2,5,1,5,5,5,5,1,1,5,1,1,5.0,3.666666666666667,3.0,4.333333333333333,3.5,4.0,2.333333333333333,5.0,4.0,1.0,3.583333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999997,0.9627160095802421,True
3,4,3,3,3,4,4,4,3,3,3,3,2,4,3,3,3,4,3.0,3.333333333333333,3.2,3.666666666666667,3.0,3.0,3.666666666666667,3.333333333333333,3.0,4.5,3.37,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.988134435822632,True
4,2,2,2,4,3,3,3,2,2,2,2,2,1,1,5,5,4,3.8,3.666666666666667,3.0,2.666666666666667,5.0,3.0,3.0,3.666666666666667,3.5,3.5,3.48,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9812753555623306,True
2,4,3,3,4,2,2,4,4,4,4,4,4,1,2,4,2,2,3.6,3.666666666666667,2.8,3.333333333333333,3.5,2.5,3.666666666666667,2.666666666666667,2.5,2.5,3.073333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9810889025491795,True
2,4,2,1,4,1,5,1,1,2,2,2,4,4,2,3,3,3,3.0,3.0,3.2,3.0,2.5,3.0,4.0,4.0,3.5,4.5,3.37,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9712164327295898,True
1,4,4,1,3,4,2,5,2,4,4,3,3,2,4,4,4,5,3.6,3.166666666666667,3.2,2.666666666666667,3.0,2.5,3.333333333333333,3.0,3.0,3.5,3.096666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9792264336469623,True
4,2,5,5,2,5,4,5,1,2,2,4,1,1,1,5,5,5,4.2,3.0,3.2,2.666666666666667,4.0,3.5,2.333333333333333,2.0,2.5,3.0,3.04,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9823687768426435,True
5,1,5,5,3,2,4,4,2,1,1,2,2,1,3,5,5,2,4.0,3.166666666666667,3.0,2.333333333333333,4.5,3.0,3.0,2.0,3.0,3.0,3.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9831374166896119,True
1,2,2,2,3,2,4,4,1,1,2,4,1,3,1,3,3,2,2.4,3.5,3.2,3.666666666666667,2.5,3.0,2.333333333333333,2.666666666666667,4.5,2.5,3.026666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999993,0.9663876626274266,True
2,3,2,1,2,5,4,4,1,3,2,2,1,2,1,4,2,4,3.8,2.666666666666667,3.4,2.333333333333333,4.0,2.5,4.0,3.333333333333333,3.5,3.5,3.303333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9719846854545343,True
1,4,4,2,1,2,3,3,2,3,1,4,4,1,1,5,3,4,3.6,2.833333333333333,2.8,3.0,3.5,3.0,2.666666666666667,3.333333333333333,3.5,3.0,3.123333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9765251084805276,True
4,2,2,4,4,5,2,5,2,4,4,4,2,1,2,5,4,2,4.2,2.333333333333333,3.0,2.333333333333333,4.5,3.0,3.0,2.666666666666667,2.5,3.0,3.053333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.9788067381270608,True
1,5,2,2,2,4,5,4,2,2,2,2,3,3,1,4,3,4,3.6,2.833333333333333,3.2,2.666666666666667,2.5,3.0,3.666666666666667,4.333333333333333,3.0,3.0,3.18,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9831082650638912,True
1,5,1,2,2,5,2,5,3,5,5,2,4,1,1,4,2,2,3.8,3.0,2.4,3.666666666666667,3.0,3.0,2.666666666666667,4.666666666666667,3.0,2.5,3.17,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9817092090482682,True
2,3,3,4,3,3,2,4,4,4,4,4,4,2,4,4,4,3,3.4,2.833333333333333,2.0,2.666666666666667,3.0,3.0,2.666666666666667,3.666666666666667,3.5,3.5,3.023333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9849022541145709,True
5,1,5,5,5,1,5,3,1,1,1,1,1,1,3,5,3,1,4.2,3.666666666666667,3.4,2.333333333333333,5.0,3.0,3.666666666666667,1.666666666666667,3.0,3.0,3.293333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.981131833414431,True
2,3,3,1,2,2,4,4,2,2,2,2,2,1,2,5,4,4,4.0,3.833333333333333,3.2,3.0,4.5,3.0,2.333333333333333,3.666666666666667,4.0,3.0,3.453333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9863971388010035,True
1,3,2,5,4,3,3,3,3,4,3,3,4,3,5,2,2,5,3.4,2.833333333333333,3.4,2.666666666666667,3.0,3.0,4.333333333333333,2.666666666666667,2.5,3.0,3.08,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.971017447428171,True
4,2,5,5,4,5,1,5,5,5,4,4,3,1,3,5,3,5,4.0,4.0,3.4,4.0,5.0,3.0,2.666666666666667,2.333333333333333,2.0,3.0,3.34,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9865848380893573,True
3,3,3,2,3,2,3,4,2,3,2,3,2,3,2,3,3,3,3.0,3.5,3.8,3.333333333333333,3.0,3.0,3.333333333333333,3.666666666666667,2.5,3.0,3.213333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999992,0.983369355788214,True
3,4,1,1,4,2,4,3,1,5,4,4,4,2,4,5,3,1,2.8,3.166666666666667,3.8,2.333333333333333,4.5,2.5,2.333333333333333,3.666666666666667,3.0,3.0,3.11,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9632043974323133,True
3,2,4,5,3,3,5,4,2,1,1,2,2,1,1,5,4,3,3.2,2.5,2.8,2.333333333333333,4.5,3.0,3.666666666666667,3.333333333333333,2.5,3.5,3.133333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9832414971551948,True
1,5,2,1,1,3,2,5,3,4,4,4,4,1,2,5,2,4,3.6,3.833333333333333,3.2,2.666666666666667,3.5,3.0,2.666666666666667,4.666666666666667,3.5,2.0,3.263333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9843330296696443,True
5,4,3,4,3,3,4,4,2,4,3,2,3,1,3,4,3,3,3.2,2.833333333333333,3.2,3.0,3.5,2.5,3.666666666666667,3.666666666666667,4.0,3.0,3.256666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.983047882701676,True
1,4,4,1,5,5,5,5,5,5,5,5,5,4,3,1,5,5,3.2,4.166666666666667,3.2,2.666666666666667,4.5,3.0,3.333333333333333,2.333333333333333,4.0,3.0,3.34,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9725816580353122,True
5,1,5,5,5,5,3,5,1,3,3,4,2,1,1,5,5,1,3.8,3.666666666666667,4.2,2.666666666666667,4.0,2.0,2.333333333333333,3.333333333333333,3.5,2.0,3.15,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9770739713410054,True
3,3,3,2,2,3,4,3,3,3,2,3,3,3,3,5,4,4,3.6,2.666666666666667,3.2,1.666666666666667,3.0,3.0,2.666666666666667,3.0,3.5,2.0,2.83,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9807132520829601,True
1,4,2,2,3,5,2,4,4,4,2,5,4,3,3,3,4,4,3.4,2.833333333333333,2.4,3.666666666666667,3.0,4.0,2.0,3.333333333333333,2.5,3.5,3.063333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.980286311295972,True
3,1,3,3,5,1,4,3,1,1,1,1,1,1,2,5,2,3,3.4,3.666666666666667,3.6,2.333333333333333,5.0,3.0,3.333333333333333,1.666666666666667,3.0,3.0,3.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000004,0.9768190985674066,True
4,2,4,5,4,5,3,5,4,5,5,4,4,2,3,5,5,5,4.0,3.833333333333333,3.2,3.666666666666667,4.0,3.5,3.333333333333333,2.666666666666667,2.5,3.5,3.42,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9903704539576431,True
2,2,4,2,1,3,3,4,4,3,3,4,2,1,2,5,4,3,3.8,2.666666666666667,2.6,3.666666666666667,3.5,3.5,3.333333333333333,3.0,3.0,3.5,3.256666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.983097423618274,True
3,3,4,3,3,1,4,2,1,3,2,1,2,2,3,5,3,3,3.2,3.5,3.0,2.333333333333333,4.0,2.0,2.333333333333333,2.333333333333333,3.5,2.5,2.87,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999994,0.9784362800892719,True
4,1,5,2,5,5,1,4,4,4,4,4,1,1,1,5,4,5,3.0,3.5,3.0,3.666666666666667,3.0,3.5,2.0,1.333333333333333,2.5,3.0,2.85,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9756579936297405,True
3,4,4,2,4,4,4,4,3,4,2,3,2,2,3,4,4,4,4.2,3.166666666666667,3.4,3.0,3.5,2.5,3.333333333333333,2.666666666666667,3.5,3.0,3.226666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9879949278631738,True
4,4,3,2,2,3,4,2,1,1,1,1,1,2,4,2,4,4,2.6,2.833333333333333,3.2,2.666666666666667,4.0,3.5,3.666666666666667,4.0,3.0,3.0,3.246666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9702215486444832,True
3,3,2,2,3,5,1,5,5,4,4,3,3,5,2,5,5,4,3.8,3.166666666666667,2.6,4.333333333333333,3.5,3.5,3.0,3.0,2.0,2.5,3.14,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.9750909218943656,True
3,4,4,4,4,4,2,4,2,5,5,3,4,1,3,4,4,5,3.6,3.666666666666667,2.8,4.0,3.0,2.5,3.333333333333333,2.0,2.0,3.5,3.04,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9800601676515349,True
2,3,4,1,3,4,4,5,3,4,3,3,4,2,4,4,4,4,3.6,3.5,3.2,2.333333333333333,4.5,3.0,3.0,3.666666666666667,3.5,2.5,3.28,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9822897776132435,True
1,4,1,2,2,4,4,4,2,3,3,3,4,4,2,2,4,4,3.0,3.0,2.2,2.666666666666667,2.5,3.5,2.666666666666667,3.666666666666667,3.0,2.5,2.87,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9789786552488279,True
1,4,4,1,2,4,3,3,3,2,1,3,2,1,2,5,3,1,2.6,3.166666666666667,2.6,2.0,3.5,3.5,2.333333333333333,2.666666666666667,3.0,3.0,2.836666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9740278614562395,True
2,2,4,3,4,1,5,2,1,2,2,1,2,5,1,4,5,2,4.0,3.666666666666667,2.2,3.0,4.0,3.0,3.333333333333333,3.333333333333333,3.5,3.5,3.353333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9783216279063798,True
1,5,1,1,2,1,3,5,1,1,2,1,2,2,1,5,4,1,3.6,2.166666666666667,2.6,2.333333333333333,3.0,3.5,1.666666666666667,3.333333333333333,3.5,2.0,2.77,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9660219840140355,True
4,3,4,2,4,2,4,4,3,3,1,3,3,1,1,5,4,3,4.0,2.833333333333333,2.2,2.333333333333333,3.0,4.5,1.666666666666667,3.0,3.0,3.5,3.003333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.977262136399775,True
1,4,4,2,4,4,2,4,4,4,3,4,3,4,2,4,4,2,3.8,2.833333333333333,3.0,3.333333333333333,4.0,2.0,3.333333333333333,3.666666666666667,2.0,2.5,3.046666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9821732682118876,True
4,2,3,4,4,3,2,4,3,3,2,3,2,1,3,4,4,2,3.6,3.333333333333333,2.8,3.666666666666667,5.0,3.0,3.0,3.0,3.5,3.0,3.39,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9857928109819243,True
2,4,2,2,4,5,2,5,4,5,4,4,4,4,1,4,4,2,3.4,3.5,3.2,3.666666666666667,3.0,2.5,2.666666666666667,4.0,4.0,3.0,3.293333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9848190835996065,True
3,2,5,4,4,5,2,5,2,4,2,2,2,4,2,5,4,5,3.8,4.0,3.6,3.333333333333333,4.0,2.5,3.666666666666667,1.666666666666667,4.5,2.5,3.356666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.978895607279014,True
4,2,5,2,5,5,1,5,2,2,1,4,1,1,2,5,4,5,3.4,2.666666666666667,3.2,3.0,3.5,2.0,4.333333333333333,1.0,3.0,3.0,2.91,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9748697855061709,True
5,2,5,5,5,4,4,5,2,5,4,4,4,1,1,5,5,4,3.8,2.5,3.8,3.666666666666667,3.5,4.5,3.0,1.333333333333333,3.0,3.0,3.21,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.9850176602649423,True
2,3,3,3,3,5,2,5,4,5,5,5,5,2,2,4,2,4,3.4,2.5,2.2,4.0,2.5,4.5,1.666666666666667,4.0,3.5,3.5,3.176666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9824229249163944,True
5,3,3,4,5,2,3,5,4,5,5,5,5,2,2,5,5,4,3.8,4.0,3.2,3.666666666666667,4.0,3.0,3.0,4.0,4.0,2.5,3.516666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9827050252267984,True
2,4,3,2,3,5,3,4,4,4,5,2,4,1,2,5,3,4,3.4,3.333333333333333,3.6,3.333333333333333,3.5,2.0,3.666666666666667,4.0,3.5,3.5,3.383333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9853872327878396,True
1,5,1,1,1,5,2,5,5,4,2,4,4,1,1,5,3,2,3.8,3.666666666666667,3.4,3.666666666666667,4.5,3.0,3.0,4.666666666666667,3.0,2.5,3.52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9874444173327077,True
4,3,3,1,4,1,3,1,1,2,1,1,2,4,1,4,4,4,3.8,2.833333333333333,3.0,1.333333333333333,3.0,3.0,3.333333333333333,3.333333333333333,3.0,4.5,3.113333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9685833904664524,True
1,1,5,3,4,5,4,5,4,1,5,4,3,1,5,3,4,4,2.0,3.5,4.0,1.333333333333333,3.0,3.0,3.666666666666667,2.333333333333333,2.0,5.0,2.983333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9529559321454993,True
3,2,5,3,2,3,4,4,4,4,4,3,4,5,1,4,4,4,3.6,3.333333333333333,2.8,3.0,4.0,3.0,2.333333333333333,3.0,2.5,3.0,3.056666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9825672848917497,True
3,2,4,4,3,4,3,4,4,4,3,3,3,3,3,5,3,4,3.8,3.0,2.4,3.0,3.0,3.0,2.0,3.333333333333333,3.0,2.5,2.903333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999996,0.9870424422726363,True
3,5,1,1,2,5,4,5,4,4,3,4,4,1,3,5,4,4,4.4,3.0,3.0,3.333333333333333,3.0,1.5,4.0,4.333333333333333,3.0,3.0,3.256666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9830973563453764,True
2,2,2,2,2,4,3,4,3,3,2,3,3,1,1,4,4,3,3.8,3.333333333333333,3.2,3.333333333333333,3.5,3.0,2.666666666666667,3.666666666666667,3.5,2.5,3.25,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9871523291689661,True
2,5,5,2,4,5,4,4,3,5,5,5,5,4,5,5,1,5,3.4,2.166666666666667,2.4,3.333333333333333,4.0,4.0,2.666666666666667,1.666666666666667,2.0,3.0,2.863333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.9669428762967737,True
4,2,5,5,4,2,4,4,2,2,1,2,4,2,4,4,5,2,3.0,3.166666666666667,3.2,2.666666666666667,4.5,2.5,3.0,2.0,3.0,3.0,3.003333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9814279781890288,True
1,4,2,1,4,5,1,5,5,5,5,5,3,1,4,4,1,1,3.6,2.166666666666667,3.0,4.0,2.5,1.5,3.333333333333333,4.666666666666667,2.5,3.5,3.076666666666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.9727004590452498,True
3,2,3,2,1,5,2,5,4,3,4,2,4,1,2,5,5,2,4.2,3.5,2.6,3.333333333333333,4.0,2.0,3.0,3.666666666666667,2.0,3.0,3.13,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9775782112413394,True
5,2,5,5,5,1,5,1,1,5,5,4,1,5,5,1,5,5,1.0,3.166666666666667,4.2,2.333333333333333,3.0,3.0,4.333333333333333,1.0,2.5,5.0,2.953333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9648102190938183,True
1,3,2,1,2,5,1,5,5,5,5,5,5,5,1,5,3,3,4.2,4.0,3.2,5.0,1.5,3.0,3.0,4.333333333333333,2.0,3.5,3.373333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9804748167279282,True
1,5,1,1,1,2,2,4,4,4,4,4,2,3,2,2,3,4,2.6,3.666666666666667,3.2,4.0,3.5,3.0,3.333333333333333,4.666666666666667,3.0,3.5,3.446666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9785930686149944,True
3,2,4,4,3,3,2,4,2,2,2,2,4,5,4,4,2,3,3.4,3.666666666666667,2.8,2.666666666666667,4.0,3.0,3.333333333333333,3.0,4.5,3.0,3.336666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9752665139543492,True
3,2,4,4,3,2,5,4,3,3,1,4,2,2,1,5,5,1,3.8,2.833333333333333,2.8,4.0,3.0,4.0,3.333333333333333,3.333333333333333,3.0,2.5,3.259999999999999,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9789336198098979,True
2,4,3,1,2,5,2,5,5,2,2,4,2,2,2,4,3,4,3.0,3.166666666666667,3.4,3.333333333333333,4.5,4.0,3.333333333333333,3.666666666666667,3.0,3.0,3.44,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9809217962558747,True
3,2,5,5,3,5,5,5,2,1,1,1,5,1,1,5,5,1,3.4,4.5,3.0,2.0,4.0,2.5,2.333333333333333,3.0,3.0,3.5,3.123333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9686541111396532,True
2,3,4,1,4,5,4,5,5,5,4,4,4,5,2,5,4,1,3.8,3.333333333333333,2.8,2.666666666666667,3.0,2.0,3.333333333333333,4.333333333333333,4.5,3.5,3.326666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9802769911574982,True
